tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9417	Artibeus jamaicensis	119045483	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_026522050.1	2756404	2766469	plus	22		
192404	Sturnira hondurensis	118991630	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_023514227.1	325631	335816	minus	21		
143292	Manis pentadactyla	118932640	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		9	NC_080027.1	14741111	14750636	plus	21		
9771	Balaenoptera musculus	118899092	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		8	NC_045792.1	101118751	101132475	minus	22		
9337	Trichosurus vulpecula	118853377	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		6	NC_050578.1	272597604	272611581	minus	21		
42526	Colossoma macropomum	118819801	0	live	nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_023494800.1	20163634	20174854	plus	21		
59472	Pipistrellus kuhlii	118707227	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_023425561.1	1132082	1148254	minus	22		
51298	Myotis myotis	118649015	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_023416332.1	224423	235058	plus	22		
27622	Molossus molossus	118627606	0	live	NXF1	HJG59_008763	nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_023425348.1	89290032	89303232	minus	21		
38674	Onychomys torridus	118594468	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		1	NC_050443.1	128089261	128102552	plus	21		
9711	Halichoerus grypus	118554529	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_023400896.1	327558	340095	plus	24		
8868	Cygnus atratus	118261552	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_026109716.1	1416	6773	minus	21		
8884	Oxyura jamaicensis	118158620	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		33	NW_023305061.1	2125	7443	plus	21		
8524	Zootoca vivipara	118075946	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		17	NC_083292.1	31359613	31377365	minus	21		
9715	Mirounga leonina	118015957	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_023270418.1	29369181	29380362	minus	23		
61156	Arvicanthis niloticus	117706816	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		1	NC_047658.1	116972314	116990123	plus	21		
94885	Pantherophis guttatus	117670282	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_026843863.1	283634	309983	plus	22		
260995	Geotrypetes seraphini	117365020	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		8	NC_047091.1	81187906	81386686	plus	20		
54180	Trachypithecus francoisi	117080437	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_022681473.1	11114405	11130611	plus	21		
80427	Lacerta agilis	117061402	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		17	NC_046328.1	29299964	29317871	minus	21		
59479	Rhinolophus ferrumequinum	117030922	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		11	NC_046294.1	8038466	8048415	plus	21		
91951	Catharus ustulatus	117009299	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		32	NC_046252.1	2565054	2580442	plus	22		
386614	Amblyraja radiata	116968450	0	live	nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		45	NC_046000.1	5997565	6080133	minus	21		
7757	Petromyzon marinus	116947809	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		31	NC_046099.1	7054706	7078365	minus	20		
10117	Rattus rattus	116890928	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		2	NC_046155.1	9172750	9185752	minus	21		
76717	Lontra canadensis	116880315	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_022631060.1	3182391	3193287	minus	21		
106734	Chelonoidis abingdonii	116835737	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_022641167.1	1677290	1686374	minus	20		
42100	Phocoena sinus	116758758	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		8	NC_045770.1	101421001	101432956	minus	21		
9720	Phoca vitulina	116638386	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_022589719.1	29642879	29655083	minus	22		
36723	Mustela erminea	116598374	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		9	NC_045622.1	105395761	105406397	minus	21		
9515	Sapajus apella	116554870	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_022436954.1	8281105	8296739	plus	21		
35005	Thamnophis elegans	116519889	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		17	NC_045557.1	6435279	6460060	plus	21		
219594	Aythya fuligula	116501709	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_022474003.1	5423	10706	minus	21		
81572	Hylobates moloch	116468903	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_026652280.1	81770639	81784178	minus	21		
35658	Mastomys coucha	116103509	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_022196904.1	140001041	140014822	plus	22		
13146	Melopsittacus undulatus	115946105	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		22	NC_047548.1	382572	390545	minus	21		
87175	Camarhynchus parvulus	115916314	0	live	NXF1		nuclear RNA export factor 1	LOW QUALITY PROTEIN: nuclear RNA export factor 1		Un	NW_022148237.1	422155	446698	plus	21		
9731	Globicephala melas	115840619	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		8	NC_083321.1	8920816	8933423	plus	21		
1825980	Gopherus evgoodei	115654570	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		7	NC_044328.1	97364323	97374000	plus	21		
2489341	Strigops habroptila	115602980	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_022651078.1	6842	15381	minus	23		
61383	Lynx canadensis	115526457	0	live	NXF1		nuclear RNA export factor 1	LOW QUALITY PROTEIN: nuclear RNA export factor 1		D1	NC_044312.2	106823293	106833657	minus	22		
59729	Taeniopygia guttata	115492082	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		31	NC_133056.1	2225843	2238746	plus	21		
223781	Aquila chrysaetos chrysaetos	115338460	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_024470411.1	10078	18750	minus	21		
37032	Suricata suricatta	115272358	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		11	NC_043710.1	8383414	8394832	plus	22		
40151	Monodon monoceros	114886750	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_021703784.1	98587303	98600274	minus	22		
10041	Peromyscus leucopus	114683645	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		1	NC_051063.1	53927037	53941309	minus	21		
491861	Grammomys surdaster	114629419	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_021604729.1	2398545	2411984	minus	21		
64176	Podarcis muralis	114586821	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		16	NC_041327.1	12356475	12375454	plus	21		
89673	Phyllostomus discolor	114499314	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		6	NC_040908.2	163994433	164004956	minus	21		
34886	Eumetopias jubatus	114220428	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_020998692.1	7702351	7712719	plus	22		
93162	Marmota flaviventris	114100069	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		9	NC_092506.1	10199573	10212711	plus	21		
29139	Vombatus ursinus	114040717	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_020953709.1	243331	260434	plus	21		
9704	Zalophus californianus	113913944	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		11	NC_045605.1	104495044	104505449	minus	22		
30522	Bos indicus x Bos taurus	113886260	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		29	NC_040104.1	10001943	10014574	plus	22		
8673	Pseudonaja textilis	113446627	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_020769393.1	1008714	1027957	plus	21		
8663	Notechis scutatus	113426333	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_020717067.1	55893	75998	plus	19		
9644	Ursus arctos	113246935	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_026622908.1	39705315	39715488	minus	21		
9999	Urocitellus parryii	113195907	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_020540254.1	1776419	1788936	minus	21		
8790	Dromaius novaehollandiae	112996197	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		35	NC_088134.1	860845	866731	plus	21		
308060	Apteryx rowi	112961129	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_020447518.1	64720	70518	plus	21		
9627	Vulpes vulpes	112924352	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		5	NC_132784.1	62597475	62608537	minus	21		
9696	Puma concolor	112851890	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_020338592.1	2578900	2588433	minus	17		
34884	Callorhinus ursinus	112829201	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_020312886.1	7715124	7725726	plus	22		
286419	Canis lupus dingo	112659465	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		18	NC_064260.1	53829907	53840568	plus	22		
9565	Theropithecus gelada	112606081	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		14	NC_037682.1	11471763	11487150	plus	21		
1706337	Neophocaena asiaeorientalis asiaeorientalis	112402107	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_020173674.1	8870635	8882511	plus	21		
9430	Desmodus rotundus	112317185	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1|Putative mrna export factor tap/mex67		5	NC_071391.1	6895947	6905949	plus	21		
2587831	Terrapene triunguis	112105820	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_020664440.1	31999214	32008531	minus	21		
591936	Piliocolobus tephrosceles	111522301	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		13	NC_045446.1	11040063	11054506	plus	21		
9749	Delphinapterus leucas	111183845	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_022097999.1	9028949	9042182	plus	22		
29088	Neomonachus schauinslandi	110576333	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		11	NC_058413.1	9027372	9038649	plus	21		
10047	Meriones unguiculatus	110557457	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		1	NC_083349.1	27418181	27432413	plus	21		
40157	Lonchura striata	110478856	0	live	NXF1	RLOC_00006321	nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_021819108.1	365664	379553	plus	21		
10093	Mus pahari	110321944	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		1	NC_034590.1	120009862	120024826	plus	21		
10089	Mus caroli	110285408	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		19	NC_034588.1	5952930	5967595	plus	21		
38626	Phascolarctos cinereus	110195408	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_018344131.1	1441387	1462306	minus	21		
9874	Odocoileus virginianus	110140904	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		28	NC_069701.1	35170833	35183301	minus	22		
103695	Pogona vitticeps	110081002	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		15	NC_132836.1	5589368	5612525	plus	21		
51338	Castor canadensis	109693843	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1|nuclear RNA export factor 2-like protein		Un	NW_017871421.1	162767	175005	plus	21		
9915	Bos indicus	109554394	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		29	NC_091788.1	41554260	41566849	minus	23		
186990	Hipposideros armiger	109384235	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_017731443.1	3872791	3884027	plus	21		
9691	Panthera pardus	109246606	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_026526677.1	9177647	9188165	plus	21		
125878	Nanorana parkeri	108794524	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_017306293.1	947927	987365	plus	21		
61621	Rhinopithecus bieti	108533563	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_016806879.1	37376	53381	plus	22		
9974	Manis javanica	108393639	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_023436166.1	2017440	2027042	minus	21		
2715852	Cebus imitator	108286198	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_016107631.1	299888	315212	plus	21		
291302	Miniopterus natalensis	107539794	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_015504634.1	775345	784658	plus	20		
9407	Rousettus aegyptiacus	107501584	0	live	NXF1	HJG63_011383	nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_023416308.1	114923249	114932923	minus	21		
103944	Protobothrops mucrosquamatus	107292431	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_015387536.1	64841	83320	minus	21		
9994	Marmota marmota marmota	107135933	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_026000174.1	64791447	64805031	minus	21		
146911	Gekko japonicus	107115206	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_015169782.1	91671	120938	plus	21		
32536	Acinonyx jubatus	106981719	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		D1	NC_069390.1	8966699	8977172	plus	21		
198806	Calidris pugnax	106891170	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_015090887.1	7	4086	minus	5		
9172	Sturnus vulgaris	106863560	0	live	NXF1		nuclear RNA export factor 1	LOW QUALITY PROTEIN: nuclear RNA export factor 1		Un	NW_014650912.1	280193	306302	plus	9		
9793	Equus asinus	106826819	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		17	NC_091806.1	40862039	40872133	minus	21		
8496	Alligator mississippiensis	106737160	0	live	NXF1	Y1Q_0018065, NXF1L	nuclear RNA export factor 1	nuclear RNA export factor 1		15	NC_081838.1	3280362	3287673	plus	21		
2696672	Apteryx mantelli	106491461	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		37	NC_090014.1	624302	630003	minus	21		
10020	Dipodomys ordii	105995265	0	live	Nxf1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_012267333.1	337625	353383	plus	21		
30608	Microcebus murinus	105878576	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		5	NC_033664.1	5729094	5739598	minus	21		
379532	Propithecus coquereli	105827319	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_012136081.1	400324	411146	minus	22		
37293	Aotus nancymaae	105718659	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_026988473.1	7670979	7685003	plus	21		
9531	Cercocebus atys	105577534	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_012005046.1	11270644	11288320	plus	23		
9568	Mandrillus leucophaeus	105549057	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_012104587.1	1778538	1794096	minus	22		
336983	Colobus angolensis palliatus	105512253	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_012115266.1	7128154	7143761	plus	22		
132908	Pteropus vampyrus	105297818	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_011888925.1	1199949	1209758	minus	22		
9838	Camelus dromedarius	105091509	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		12	NC_087447.1	8586968	8598103	plus	21		
9837	Camelus bactrianus	105070147	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_011514128.1	2715131	2726189	minus	21		
43346	Bison bison bison	104998673	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_011494906.1	817613	825565	plus	20		
885580	Fukomys damarensis	104868272	0	live	Nxf1	H920_09037	nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_022900939.1	227348	243188	plus	21		
52644	Haliaeetus leucocephalus	104834088	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_010972745.1	80424	88900	plus	21		
61622	Rhinopithecus roxellana	104679330	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		15	NC_044563.1	10325541	10341317	minus	22		
97097	Phaethon lepturus	104625884	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_010560323.1	4	3314	plus	8		
36300	Pelecanus crispus	104033431	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_009095311.1	8	4003	minus	7		
128390	Nipponia nippon	104020654	0	live	NXF1	Y956_08966	nuclear RNA export factor 1	nuclear RNA export factor 1|Transmembrane protein 223		Un	NW_009002954.1	24341	32548	plus	18		
29073	Ursus maritimus	103678204	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_024424786.1	38304121	38314190	minus	21		
482537	Galeopterus variegatus	103591098	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_007727037.1	335607	344820	minus	20		
9798	Equus przewalskii	103558948	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		11	NC_091841.1	24371814	24381925	minus	21		
29078	Eptesicus fuscus	103303729	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		13	NC_072485.1	81236174	81246937	plus	22		
1868482	Carlito syrichta	103255629	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_007232411.1	171014	186689	plus	21		
60711	Chlorocebus sabaeus	103233854	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		1	NC_132904.1	11086809	11101520	plus	21		
1230840	Orycteropus afer afer	103200362	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		Un	NW_006921717.1	6546511	6558686	plus	21		
9258	Ornithorhynchus anatinus	103166937	0	live	NXF1		nuclear RNA export factor 1	nuclear RNA export factor 1		3	NC_041730.1	15968909	15983334	plus	21		
